counter,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
54538,866,32776,32571,33401,32778,32781,32783,55898,289
54539,865,32775,32572,33364,32779,32781,32783,55900,288
54540,866,32776,32575,33418,32778,32780,32783,55897,287
54541,872,32775,32550,33397,32778,32781,32782,55896,288
54542,865,32776,32546,33349,32778,32781,32783,55898,288
54543,866,32776,32572,33416,32779,32780,32783,55898,288
54544,866,32775,32574,33386,32779,32781,32783,55898,288
54545,865,32776,32569,33346,32779,32782,32783,55898,288
54546,866,32777,32549,33413,32778,32781,32783,55898,289
54547,866,32776,32529,33375,32780,32780,32783,55899,286
54548,866,32775,32569,33421,32778,32780,32781,55898,289
54549,865,32776,32569,33388,32778,32781,32783,55894,286
54550,862,32775,32554,33364,32778,32781,32782,55897,288
54551,866,32776,32549,33403,32779,32781,32781,55897,287
54552,866,32776,32542,33368,32779,32781,32783,55896,285
54553,870,32776,32572,33423,32780,32781,32782,55896,287
54554,866,32776,32563,33384,32779,32781,32783,55898,288
54555,866,32776,32565,33339,32778,32780,32783,55897,288
54556,870,32777,32550,33410,32778,32781,32783,55899,288
54557,865,32776,32537,33382,32778,32781,32781,55897,288
54558,866,32776,32541,33344,32778,32780,32782,55899,288
54559,866,32776,32566,33404,32779,32781,32782,55898,287
54560,867,32776,32574,33373,32779,32780,32783,55897,288
54561,866,32776,32565,33411,32778,32781,32782,55898,288
54562,866,32775,32562,33407,32779,32780,32783,55897,287
54563,866,32776,32535,33363,32779,32780,32782,55899,287
54564,865,32775,32560,33418,32779,32781,32784,55897,288
54565,870,32777,32564,33391,32780,32781,32782,55899,288
54566,866,32775,32559,33343,32778,32782,32784,55898,287
54567,866,32775,32534,33417,32779,32780,32782,55894,287
54568,864,32777,32568,33358,32778,32781,32782,55897,288
54569,866,32775,32562,33414,32779,32781,32784,55899,288
54570,866,32775,32569,33383,32778,32781,32781,55899,288
54571,874,32776,32562,33350,32780,32782,32782,55898,289
54572,865,32775,32551,33417,32778,32781,32784,55898,286
54573,868,32777,32549,33382,32779,32781,32783,55897,288
