Date,Time,time_passed_since_start,ADS Reading 1,Current 1,ADS Reading 2,Current 2,ADS Reading 3,Volts 1,Lost Data
2026-03-17,00:33:07.163946,15832,88,0.33,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,15864,91,0.34125,91,0.34125,3,0.00675,0
2026-03-17,00:33:07.163946,15896,88,0.33,91,0.34125,4,0.009,0
2026-03-17,00:33:07.163946,17401,28,0.105,47,0.17625,3,0.00675,0
2026-03-17,00:33:07.163946,17525,30,0.1125,47,0.17625,3,0.00675,0
2026-03-17,00:33:07.163946,17558,72,0.27,78,0.2925,3,0.00675,0
2026-03-17,00:33:07.163946,17589,84,0.315,88,0.33,3,0.00675,0
2026-03-17,00:33:07.163946,17621,84,0.315,89,0.33375,3,0.00675,0
2026-03-17,00:33:07.163946,17653,90,0.3375,91,0.34125,3,0.00675,0
2026-03-17,00:33:07.163946,17684,90,0.3375,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,17716,88,0.33,90,0.3375,3,0.00675,0
2026-03-17,00:33:07.163946,17748,91,0.34125,93,0.34875,3,0.00675,0
2026-03-17,00:33:07.163946,17779,91,0.34125,93,0.34875,3,0.00675,0
2026-03-17,00:33:07.163946,17811,91,0.34125,92,0.345,5,0.01125,0
2026-03-17,00:33:07.163946,17843,89,0.33375,92,0.345,3,0.00675,0
2026-03-17,00:33:07.163946,17874,90,0.3375,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,17905,92,0.345,93,0.34875,4,0.009,0
2026-03-17,00:33:07.163946,17937,89,0.33375,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,17969,90,0.3375,93,0.34875,2,0.0045,0
2026-03-17,00:33:07.163946,18000,90,0.3375,93,0.34875,3,0.00675,0
2026-03-17,00:33:07.163946,18032,90,0.3375,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,18063,92,0.345,93,0.34875,3,0.00675,0
2026-03-17,00:33:07.163946,18094,92,0.345,93,0.34875,3,0.00675,0
2026-03-17,00:33:07.163946,18126,89,0.33375,92,0.345,3,0.00675,0
2026-03-17,00:33:07.163946,18157,91,0.34125,94,0.3525,2,0.0045,0
2026-03-17,00:33:07.163946,18188,92,0.345,92,0.345,5,0.01125,0
2026-03-17,00:33:07.163946,18220,91,0.34125,94,0.3525,3,0.00675,0
2026-03-17,00:33:07.163946,18251,90,0.3375,92,0.345,4,0.009,0
2026-03-17,00:33:39.829863,50813,89,0.33375,91,0.34125,3,0.00675,0
2026-03-17,00:33:39.829863,50844,91,0.34125,93,0.34875,2,0.0045,0
2026-03-17,00:33:39.829863,50875,91,0.34125,93,0.34875,4,0.009,0
2026-03-17,00:33:39.829863,50907,89,0.33375,92,0.345,4,0.009,0
2026-03-17,00:33:39.829863,50939,91,0.34125,92,0.345,3,0.00675,0
2026-03-17,00:33:39.829863,50970,89,0.33375,92,0.345,4,0.009,0
2026-03-17,00:33:39.829863,51003,87,0.32625,91,0.34125,3,0.00675,0
2026-03-17,00:33:39.829863,51034,89,0.33375,93,0.34875,2,0.0045,0
2026-03-17,00:33:39.829863,51065,90,0.3375,93,0.34875,4,0.009,0
